409	地図	ちず	n	map	misc01	chizu
250	声	こえ	n	voice	misc01	koe
307	自分	じぶん	n	myself, oneself	misc01	jibun
28		あなた	n	you	misc01	anata
359	全部	ぜんぶ	n-adv, n-t	all, entire, whole	misc01	zenbu
554	半	はん	n-adv, n, n-suf	half	misc01	han
187	側	～がわ	n-suf	～ side	misc01	gawa
126	同じ	おなじ	na-adj, n	same, identical, similar	misc01	onaji
500	何～	なん～		what sort of ～	misc01	nan
561	半分	はんぶん		half	misc01	hanbun
612	欲しい	ほしい	adj	want, in need of, desire	misc02	hoshii
336	少し	すこし	adv, n	little, few	misc02	sukoshi
294		しかし	conj	however, but	misc02	shikashi
362		そうして/そして	conj	and, like that	misc02	soushitesoshite
311		じゃ/じゃあ	conj, int	well, well then	misc02	jiyajiyaa
439		でも	conj, prt	but, however	misc02	demo
372		それでは	exp	in that situation, well then...	misc02	soredeha
610	外	ほか	n	other place, the rest	misc02	hoka
145	外国	がいこく	n	foreign country	misc02	gaikoku
419	次	つぎ	n	next	misc02	tsugi
671	物	もの	n	thing, object	misc02	mono
545	話	はなし	n	talk, story	misc02	hanashi
669	持つ	もつ	u-v	(1) to hold, to carry, (2) to possess	misc02	motsu
146	外国人	がいこくじん	n	foreigner	misc02	gaikokujin
481		ない	adj	there isn't, doesn't have	misc03	nai
367		その	adj-pn	that	misc03	sono
265		この	adj-pn, int	this	misc03	kono
450		どう	adv	how, in what way	misc03	dou
467		とても	adv	very	misc03	totemo
488		なぜ	adv	why	misc03	naze
620		ほんとう	adv	reality, truth	misc03	hontou
633		まだ	adv	yet, still, besides	misc03	mada
670		もっと	adv	more, longer, farther	misc03	motto
693		よく	adv	frequently, often	misc03	yoku
694		よく	adv	well, skillfully	misc03	yoku
632		また	adv, conj, n	again, and	misc04	mata
415		ちょっと	adv, int	a little, somewhat	misc04	chotto
451		どうして	adv, int	why?, for what reason	misc04	doushite
666		もう	adv, int	again	misc04	mou
395		たぶん	adv, n	perhaps, probably	misc04	tabun
402		だんだん	adv, n	gradually, by degrees	misc04	dandan
275		さあ	conj, int	come now,  well	misc04	saa
524		はい	conj, int	yes	misc04	hai
92		ええ	conj, int, n	yes	misc04	ee
437		では	expr	with that...	misc05	deha
1		ああ	int	Ah!, Oh!	misc05	aa
32		あの	int	um...	misc05	ano
44		あれ	int, n	that, that thing	misc05	are
46		いいえ	int, n	no, not at all	misc05	iie
269		これ	int, n	this	misc05	kore
370		それ	n	it, that	misc05	sore
479		どれ	n	which (of three or more)	misc05	dore
581		フィルム	n	film (roll of)	misc05	fuirumu
388		～たち	n-suf	plural suffix	misc05	tachi
491		～など	n, n-suf, prt	et cetera	misc06	nado
76		いろいろ	na-adj, adj-no, adv, n	various	misc06	iroiro
273		こんな	na-adj, adj-pn, adv, n	such, like this	misc06	konna
480		どんな	na-adj, adj-pn, n	what, what kind of	misc06	donna
49		いかが	na-adj, adv, n	how, in what way	misc06	ikaga
380		たいへん	na-adj, adv, n	very	misc06	taihen
636		まっすぐ	na-adj, adv, n	straight (ahead), direct	misc06	matsusugu
31		あの	pren-adj	that over there	misc06	ano
470		どの	pren-adj	which	misc06	dono
384		～だけ	prt	only ～, just ～	misc06	dake
485		～ながら	prt	while ~ing, during, although	misc06	nagara
434		できる	ru-v	to be able to	misc07	dekiru
182		～がる	suf	feel	misc07	garu
333		～すぎ	suf	to exceed, ～ too much	misc07	sugi
338		～ずつ	suf	at a time, gradually	misc07	zutsu
371		それから	uk	and then, after that	misc07	sorekara
607		ほう		way	misc07	hou
360		そう/そうです		appears, to be the case	misc07	sousoudesu
225	曇り	くもり	adv	cloudiness, cloudy weather	nature	kumori
453	動物	どうぶつ	n	animal	nature	doubutsu
682	山	やま	n	mountain	nature	yama
186	川/河	かわ	n	river	nature	kawa
190	木	き	n	tree, wood	nature	ki
53	池	いけ	n	pond	nature	ike
84	海	うみ	n	sea, beach	nature	umi
369	空	そら	n	sky	nature	sora
543	花	はな	n	flower	nature	hana
475	鳥	とり	n	bird	nature	tori
280	咲く	さく	u-v	to bloom	nature	saku
486	鳴く	なく	u-v	to sing (bird), to make sound (animal)	nature	naku
286	寒い	さむい	adj	cold (e.g. weather)	nature weather	samui
23	暑い	あつい	adj	hot, warm	nature weather	atsui
161	傘	かさ	n	umbrella	nature weather	kasa
442	天気	てんき	n	weather	nature weather	tenki
38	雨	あめ	n	rain	nature weather	ame
689	雪	ゆき	n	snow	nature weather	yuki
163	風	かぜ	n	wind, breeze	nature weather	kaze
552	晴れ	はれ	ru-v	clear weather	nature weather	hare
553	晴れる	はれる	ru-v	to be sunny	nature weather	hareru
585	吹く	ふく	u-v	to blow (wind,  etc)	nature weather	fuku
226	曇る	くもる	u-v	to become cloudy, to become dim	nature weather	kumoru
593	降る	ふる	u-v	to precipitate, to fall (e.g. rain)	nature weather	furu
640	万	まん	adv, num	ten thousand, everything	number	man
559	番号	ばんごう	n	number	number	bangou
712	零	れい	n	zero, nought	number	rei
353		ゼロ	n	zero	number	zero
60		いちばん	n-adv	best, first, number one	number	ichiban
556	～番	～ばん	n-adv, n-t	～st/th best	number	ban
58	一	いち	num	one	number	ichi
301	七	しち	num	seven	number	shichi
289	三	さん	num	three	number	san
202	九	きゅう	num	nine	number	kyuu
501	二	に	num	two	number	ni
244	五	ご	num	five	number	go
541	八	はち	num	eight	number	hachi
718	六	ろく	num	six	number	roku
315	十	じゅう	num	ten	number	jiyuu
455	十	とお	num	ten	number	too
